dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,sb
4/9/2016,160409_133523tor,,5,1,519144,572365,14,Groundout,S,98,3.45,1.56,-8.845,8.411,FT,22,0.803,L,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Foul,226.273,-1,2,bos,0.078072179,-127.0642063,0.313800884,-8.192392876,8.530936065,-8.192392876,8.530936065,-1.772794401,55,6.507818149,7.727895088,-130.1193395,-7.533661039,-13.86600002,26.19099974,-17.74000014,89.02,0.269075333,1.621512568,0.259,1.56,0
4/9/2016,160409_133538tor,,5,2,519144,572365,14,Groundout,S,99,3.45,1.56,-7.815,4.651,FT,16,0.926,L,1,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Foul Bunt,238.999,-0.486772,2,bos,0.077361761,-128.2226598,0.311054634,-7.168963773,4.747573724,-7.168963773,4.747573724,-1.944709564,55,6.329101304,6.088995701,-131.3308056,-4.776649242,-12.34899982,26.8910005,-24.00099982,89.7,-0.470797466,2.106915854,-0.479,2.045,1
4/9/2016,160409_133618tor,,5,3,519144,572365,14,Groundout,S,100,3.45,1.56,-3.711,10.054,FF,8,0.936,L,2,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Foul,200.145,0.566138,2,bos,0.075918411,-130.6327097,0.305599578,-3.063975149,10.1809378,-3.063975149,10.1809378,-1.705709375,55,6.343295927,6.842031849,-133.8823918,-4.78567198,-5.467999775,28.65299963,-14.00999964,91.46,0.681172451,3.1081676,0.669,3.04,2
4/9/2016,160409_133639tor,,5,4,519144,572365,14,Groundout,B,101,3.45,1.56,3.594,1.804,SL,19,0.904,L,2,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,117.288,-0.62963,2,bos,0.083286092,-119.2191308,0.333121448,4.409055966,1.894256178,4.409055966,1.894256178,-1.79222187,55,6.290164013,5.693123797,-121.7570578,-2.724218111,6.621999901,20.38599944,-29.334,83.13,1.506373203,1.972129293,1.482,1.91,2
4/9/2016,160409_133657tor,,5,5,519144,572365,14,Groundout,X,102,3.45,1.56,-6.229,3.192,CH,17,0.929,L,2,1,R,gid_2016_04_09_bosmlb_tormlb_1/,"In play, out(s)",242.472,-0.34709,2,bos,0.085746798,-115.6948647,0.344594937,-5.413377899,3.295192853,-5.413377899,3.295192853,-1.772830991,55,6.203944569,5.136926507,-118.4666692,-1.869540161,-7.598000366,21.63499998,-27.55399931,80.86,-0.193461324,2.241679981,-0.21,2.177,12
4/9/2016,160409_133729tor,,3,1,519144,446381,15,Field Error,B,106,3.32,1.47,-6.907,4.714,FT,2,0.813,R,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,235.414,1.24973,2,bos,0.078732799,-125.9517332,0.31708277,-6.22733824,4.814529254,-6.22733824,4.814529254,-1.672497607,55,6.301834379,5.717374695,-129.1190888,-0.914143176,-10.32299979,26.93000006,-24.19800032,88.12,-0.162499939,3.618244677,-0.173,3.551,0
4/9/2016,160409_133743tor,,3,2,519144,446381,15,Field Error,S,107,3.32,1.47,-9.856,5.521,FT,8,0.908,R,0,1,R,gid_2016_04_09_bosmlb_tormlb_1/,Called Strike,240.539,0.789189,2,bos,0.07758762,-127.8320864,0.312189997,-9.216647974,5.623786244,-9.216647974,5.623786244,-1.647224156,55,6.384339031,8.266046499,-130.9827176,-2.629302869,-15.76100047,27.18099951,-22.56200064,89.5,0.447214454,3.191267452,0.438,3.125,10
4/9/2016,160409_133758tor,,3,3,519144,446381,15,Field Error,X,108,3.32,1.47,-7.048,4.897,FT,10,0.87,R,1,1,R,gid_2016_04_09_bosmlb_tormlb_1/,"In play, no out",234.956,0.334054,2,bos,0.07699508,-128.8078502,0.309909494,-6.402286258,4.995626779,-6.402286258,4.995626779,-1.865931353,55,6.106799267,3.417504758,-132.0065614,-2.860932577,-11.11000045,27.80899977,-23.5100006,90.06,-1.416773831,2.76854227,-1.421,2.704,11
4/9/2016,160409_133850tor,,6,1,519144,489365,16,Strikeout,B,113,3.29,1.62,-8.943,5.569,FT,20,0.899,L,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,237.872,-2.08743,2,bos,0.078042964,-126.9690951,0.315594162,-8.282709225,5.672998706,-8.282709225,5.672998706,-1.724352195,55,6.35128636,4.795590424,-130.4498413,-8.012621298,-13.86000045,29.86700034,-22.68599928,89.17,-0.946119987,0.770591011,-0.952,0.712,0
4/9/2016,160409_133909tor,,6,2,519144,489365,16,Strikeout,B,114,3.29,1.62,-7.385,3.875,FT,5,0.914,L,0,1,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,242.036,0.74012,2,bos,0.077772865,-127.4721043,0.313671406,-6.724545705,3.968845928,-6.724545705,3.968845928,-1.744541055,55,6.169408828,1.665329168,-130.7803784,-1.57967996,-11.39099963,28.47899985,-25.45599974,89.18,-2.081010885,3.138818412,-2.084,3.073,10
