dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,sb
4/4/2016,160404_165824atl,9e19d673-a4c8-4365-bece-3b4d61953d8e,5,1,453286,493343,15,Strikeout,S,120,3.24,1.49,-7.797,9.913,FF,16,0.902,R,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Called Strike,218.052,-0.171429,2,was,0.072499065,-136.7106246,0.29279787,-7.601045693,10.04951164,-7.601045693,10.04951164,-3.36431644,55,5.413904745,10.391663,-140.36123,-5.249718541,-14.77699978,33.71600024,-12.64199979,96.03,-0.385023352,2.291617962,-0.415,2.215,0
4/4/2016,160404_165835atl,b59e6c9f-1ac2-4892-a593-c815596fa67a,5,2,453286,493343,15,Strikeout,S,121,3.24,1.49,-6.927,8.843,FF,16,0.901,R,1,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Foul,217.926,-0.472,2,was,0.073141988,-135.5957431,0.294373174,-6.733657156,8.98600861,-6.733657156,8.98600861,-3.231509768,55,5.354732223,9.520881412,-138.9559842,-5.231851417,-12.95099957,30.75199954,-14.89600045,95.03,-0.443525474,2.029485296,-0.473,1.952,1
4/4/2016,160404_165925atl,41248ca3-4d81-4c21-a55f-0e7aa75add93,5,3,453286,493343,15,Strikeout,B,122,3.24,1.49,1.343,3.285,SL,23,0.904,R,2,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,158.084,-1.64114,2,was,0.080063826,-123.9867029,0.320652457,1.523762712,3.491082289,1.523762712,3.491082289,-3.29306468,55,5.516071288,7.57919075,-126.7177671,-4.375835024,2.469999962,22.8230006,-26.52000005,86.6,0.283582663,1.018554158,0.261,0.929,2
4/4/2016,160404_165941atl,438650cf-6a5a-4294-baab-3b9e054ef7e6,5,4,453286,493343,15,Strikeout,B,123,3.24,1.49,2.503,1.277,SL,20,0.904,R,2,1,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,117.866,-0.939429,2,was,0.079483215,-125.0124498,0.31671475,2.673415072,1.488373035,2.673415072,1.488373035,-3.182050575,55,5.528631945,3.724130881,-127.40574,-2.479558687,4.442000084,20.13699977,-29.70600087,86.92,-1.138603448,1.630799406,-1.165,1.543,12
4/4/2016,160404_165958atl,fac605cc-ac61-410d-b086-33e22baf412b,5,5,453286,493343,15,Strikeout,S,124,3.24,1.49,-0.245,-0.852,SL,22,0.904,R,2,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Swinging Strike,343.125,-1.28229,2,was,0.079783619,-124.4200247,0.319559344,-0.056981943,-0.626189693,-0.056981943,-0.626189693,-3.229681733,55,5.36169868,7.089669869,-127.1670261,-1.896908396,-0.093000002,23.03699939,-33.20100171,86.85,-0.127691358,1.332992476,-0.153,1.243,22
4/4/2016,160404_170037atl,9035afa0-1842-44bf-ba50-25e294edfd53,5,1,453286,150229,16,Strikeout,B,128,3.6,1.67,3.897,-1.742,CU,10,0.902,L,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,66.5594,0.141969,2,was,0.08672336,-114.4953737,0.346845873,4.096285055,-1.472496816,4.096285055,-1.472496816,-3.064718696,55,5.752551233,1.689491428,-116.928314,2.096303259,5.674999886,18.76800029,-34.21899945,79.74,-1.615524456,2.867042387,-1.641,2.772,0
4/4/2016,160404_170049atl,ac0ad4b0-985a-4583-b536-601d5e21458e,5,2,453286,150229,16,Strikeout,B,129,3.6,1.67,-8.584,9.72,FF,5,0.902,L,0,1,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,221.315,0.754404,2,was,0.072461342,-136.9432435,0.290791425,-8.387133936,9.854920314,-8.387133936,9.854920314,-3.194884586,55,5.444233073,7.356124288,-140.1153166,-2.486128356,-16.53100044,29.29500072,-12.7549997,95.68,-1.575614336,3.436439358,-1.61,3.363,10
4/4/2016,160404_170103atl,ad35dab5-3707-419b-abfa-a2e04851e264,5,3,453286,150229,16,Strikeout,S,130,3.6,1.67,-10.936,2.419,CH,20,0.908,L,0,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Foul,257.293,-1.2487,2,was,0.079854335,-124.3180371,0.319730497,-10.69341511,2.628270995,-10.69341511,2.628270995,-3.27503977,55,5.411032787,9.535611175,-127.0382002,-2.741237625,-17.43400032,22.7909991,-27.8940006,86.88,-0.768704626,1.518548087,-0.799,1.43,20
4/4/2016,160404_170122atl,a258316c-d520-4ff1-b564-138f54736941,5,4,453286,150229,16,Strikeout,S,131,3.6,1.67,-9.326,9.602,FF,6,0.902,L,1,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Swinging Strike,224.028,0.46943,2,was,0.072390846,-137.0760257,0.290515048,-9.125219516,9.737449248,-9.125219516,9.737449248,-3.243800875,55,5.281217587,10.06982668,-140.2529032,-2.736597951,-18.02000076,29.36800067,-12.95000035,95.89,-0.661242654,3.160959737,-0.693,3.088,21
4/4/2016,160404_170141atl,e046da5e-a092-497a-8adb-8acd623c03ad,5,5,453286,150229,16,Strikeout,S,132,3.6,1.67,-7.809,9.329,FF,11,0.902,L,2,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Foul Tip,219.792,-0.0341969,2,was,0.071988623,-137.7786734,0.289612622,-7.616731277,9.464675715,-7.616731277,9.464675715,-3.306474619,55,5.298832517,10.26522023,-141.1615487,-3.947474412,-15.13499958,31.45399921,-13.37200028,96.54,-0.423207582,2.676430629,-0.454,2.602,22
