dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,sb
9/5/2016,160905_162254was,9f34237d-be06-4daa-8485-d8c153124274,4,3,453286,461314,8,Flyout,B,50,3.65,1.75,-5.337,10.515,FF,23,0.878,R,1,1,R,gid_2016_09_05_atlmlb_wasmlb_1/,Ball,206.793,-1.41684,2,was,0.074033374,-134.0154276,0.29733679,-4.853663163,10.54544564,-4.853663163,10.54544564,-3.367861618,55,5.423424615,11.06878177,-137.1795351,-7.658002482,-9.149999825,28.60300092,-12.29899957,93.98,0.386303274,1.275851337,0.498,1.354,11
9/5/2016,160905_162312was,f71f15d9-2476-42aa-8205-e33a74b90d47,4,4,453286,461314,8,Flyout,X,51,3.65,1.75,4.34,-0.759,SL,18,0.904,R,1,2,R,gid_2016_09_05_atlmlb_wasmlb_1/,"In play, out(s)",80.6781,-0.486316,2,was,0.080336406,-123.5141362,0.32246562,4.852105106,-0.653850691,4.852105106,-0.653850691,-3.371252895,55,5.494858152,6.903179744,-126.390434,-0.142575226,7.777000221,23.95999936,-33.22699811,86.3,0.44488537,2.178614508,0.547,2.238,21
9/5/2016,160905_162354was,ceca1f11-e339-444a-814b-3bedd01e16f4,4,1,453286,455976,9,Single,S,55,3.7,1.76,-8.323,9.456,FF,12,0.904,L,0,0,R,gid_2016_09_05_atlmlb_wasmlb_1/,Called Strike,221.211,-0.203093,2,was,0.073779675,-134.4093756,0.297111078,-7.825048653,9.492386651,-7.825048653,9.492386651,-3.433764287,55,5.562899734,11.70730991,-137.7834178,-4.732527532,-14.77400037,30.61299924,-14.25699975,94.34,0.109308187,2.452513652,0.22,2.533,0
9/5/2016,160905_162412was,a8fd6c42-cda9-4316-9b10-70a431dcddcb,4,2,453286,455976,9,Single,B,56,3.7,1.76,-8.322,9.496,FF,14,0.904,L,1,0,R,gid_2016_09_05_atlmlb_wasmlb_1/,Ball,221.091,0.0278351,2,was,0.073804079,-134.3977286,0.296819141,-7.825007975,9.531360212,-7.825007975,9.531360212,-3.342092885,55,5.649714705,15.41173702,-137.6730528,-4.424144799,-14.8029997,29.70400075,-14.14799954,94.5,1.705201871,2.676452692,1.82,2.757,1
9/5/2016,160905_162430was,9af58f66-0557-4883-9cf8-dabd4fa17e4b,4,3,453286,455976,9,Single,B,57,3.7,1.76,2.912,-3.826,CU,15,0.901,L,1,1,R,gid_2016_09_05_atlmlb_wasmlb_1/,Ball,37.6417,-0.586598,2,was,0.086517282,-114.75769,0.346188082,3.512691784,-3.687427466,3.512691784,-3.687427466,-3.130976376,55,5.919558791,1.693915334,-117.2274175,0.878790471,4.885000023,19.09799985,-37.30699994,79.94,-1.773255129,2.119801188,-1.692,2.161,11
9/5/2016,160905_162449was,57998a57-eaa3-45eb-8356-30a07292e415,4,4,453286,455976,9,Single,X,58,3.7,1.76,-7.106,7.963,FF,7,0.901,L,1,2,R,gid_2016_09_05_atlmlb_wasmlb_1/,"In play, no out",221.584,0.218557,2,was,0.072649441,-136.5286151,0.292234571,-6.628999642,8.00429862,-6.628999642,8.00429862,-3.292816354,55,5.433125467,11.0102949,-139.8712719,-3.105750857,-12.93699953,30.79699925,-16.55799939,95.69,0.08083319,2.858685544,0.195,2.942,21
9/5/2016,160905_162532was,3db461ff-2e37-4de1-977c-5a7ecdb3878d,5,1,453286,489232,10,Walk,B,62,3.52,1.56,-8.174,9.317,FF,19,0.905,R,0,0,R,gid_2016_09_05_atlmlb_wasmlb_1/,Ball,221.118,-0.363265,2,was,0.074087203,-133.9381517,0.297314191,-7.676108146,9.353682397,-7.676108146,9.353682397,-3.290626902,55,5.754698128,13.41604109,-137.0401345,-5.978394984,-14.47299978,28.01899937,-14.543,93.97,0.978662742,2.104813707,1.091,2.184,0
9/5/2016,160905_162555was,ac1b70ad-e627-496c-b668-2b927e71e563,5,2,453286,489232,10,Walk,B,63,3.52,1.56,-7.391,9.487,FF,13,0.903,R,0,1,R,gid_2016_09_05_atlmlb_wasmlb_1/,Ball,217.782,0.384694,2,was,0.073636237,-134.7263983,0.295880696,-6.902078028,9.522661843,-6.902078028,9.522661843,-3.410801096,55,5.552055733,12.51812809,-137.9427142,-3.840759551,-13.1399996,29.23300008,-14.04999997,94.47,0.587878912,2.835674437,0.7,2.917,10
9/5/2016,160905_162620was,05de3d87-9bf8-4e41-80fc-1f056da5521d,5,3,453286,489232,10,Walk,B,64,3.52,1.56,0.41,1.481,SL,5,0.904,R,0,2,R,gid_2016_09_05_atlmlb_wasmlb_1/,Ball,165.008,0.470408,2,was,0.079631823,-124.6398742,0.31918748,0.932819205,1.571610541,0.932819205,1.571610541,-3.448117703,55,5.396623061,5.22991169,-127.4437061,0.871854276,1.525999996,23.55999974,-29.60800053,86.97,-1.009902298,2.936104081,-0.911,3.001,20
9/5/2016,160905_162643was,e39a99aa-122d-498b-9ff0-1026029c56a5,5,4,453286,489232,10,Walk,S,65,3.52,1.56,-8.859,8.88,FF,16,0.902,R,0,3,R,gid_2016_09_05_atlmlb_wasmlb_1/,Called Strike,224.784,-0.528571,2,was,0.072895156,-136.0176595,0.293813135,-8.368112168,8.917664978,-8.368112168,8.917664978,-3.487108939,55,5.344498285,10.40746702,-139.5000492,-5.44050609,-16.15599939,31.98200063,-14.96199967,95.45,-0.606023236,1.940473997,-0.495,2.022,30
